,away_score,home_score,id,match,stage,time_x,weather,y,year,NHK,NHK_2,mean,temperature-humidity,アビスパ福岡,アルビレックス新潟,カターレ富山,カマタマーレ讃岐,ガイナーレ鳥取,ガンバ大阪,ギラヴァンツ北九州,コンサドーレ札幌,サガン鳥栖,サンフレッチェ広島,ザスパクサツ群馬,ザスパ草津,ジェフユナイテッド千葉,ジュビロ磐田,セレッソ大阪,ファジアーノ岡山,ベガルタ仙台,モンテディオ山形,ロアッソ熊本,ヴァンフォーレ甲府,ヴィッセル神戸,京都サンガF.C.,名古屋グランパス,大分トリニータ,大宮アルディージャ,川崎フロンターレ,徳島ヴォルティス,愛媛ＦＣ,東京ヴェルディ,松本山雅ＦＣ,柏レイソル,栃木ＳＣ,横浜Ｆ・マリノス,横浜ＦＣ,水戸ホーリーホック,浦和レッズ,清水エスパルス,湘南ベルマーレ,鹿島アントラーズ,ＦＣ岐阜,ＦＣ東京,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,month,day,n_tv,bus,time_y,w_cup_home,w_cup_away,hokkaido,tokyo,nagoya,osaka,fukuoka
68,3,2,15670,1,0,28,8035.0,21657.0,2014,0,1,0.515609,59.57664000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,4,0,19,1,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874
69,5,2,15715,6,0,26,8035.0,15214.0,2014,0,1,0.515609,53.55834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,19,1,2,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874
70,2,1,15728,7,0,30,9231.5,19505.0,2014,0,0,0.515609,62.14384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,2,0,19,1,6,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874
71,2,1,15765,11,0,38,9231.5,38966.0,2014,0,1,0.515609,61.81426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,19,0,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874
72,2,1,15780,13,0,26,9231.5,20781.0,2014,0,0,0.515609,67.2288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,19,0,2,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874
73,1,1,15800,15,0,38,8035.0,22635.0,2014,0,0,0.515609,72.36194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,19,0,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874
74,3,2,15836,19,0,38,8035.0,,2014,0,0,0.515609,76.43101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,5,2,0,19,0,1,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874
75,1,1,15854,21,0,38,7346.0,,2014,0,0,0.515609,74.08131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,19,0,0,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874
76,1,2,15962,33,0,34,8035.0,,2014,0,0,0.515609,62.33668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,2,0,19,0,1,1817.0135091870006,522.5253891427449,56.53371194265333,342.09954525432573,1392.9125589965874
77,3,2,13996,1,0,28,8035.0,17066.0,2012,0,1,0.6404710144927536,54.17667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,5,2,2,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
78,2,1,14020,3,0,38,8035.0,15072.0,2012,0,0,0.6404710144927536,44.56824,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,1,5,2,2,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
79,2,3,14046,6,0,38,9231.5,17134.0,2012,0,1,0.6404710144927536,54.73226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,5,2,1,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
80,1,3,14056,7,0,38,8035.0,8548.0,2012,0,0,0.6404710144927536,59.36212999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
81,2,2,14074,9,0,38,8035.0,10840.0,2012,0,0,0.6404710144927536,70.60854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,1,5,2,1,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
82,1,1,14092,11,0,38,9231.5,15253.0,2012,0,1,0.6404710144927536,54.84766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,1,5,2,1,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
83,3,2,14103,13,0,38,8035.0,8218.0,2012,0,0,0.6404710144927536,62.41293999999999,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
84,2,1,14117,14,0,38,7346.0,14977.0,2012,0,0,0.6404710144927536,75.05700999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,3,1,5,0,4,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
85,6,2,14135,16,0,38,7346.0,14006.0,2012,0,0,0.6404710144927536,74.80584999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,1,5,2,1,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
86,2,1,14152,18,0,38,8035.0,14966.0,2012,0,0,0.6404710144927536,79.15616999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,3,1,5,2,2,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
87,1,3,14170,20,0,38,9231.5,12964.0,2012,0,0,0.6404710144927536,79.57848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
88,2,2,14181,21,0,38,7346.0,18578.0,2012,0,0,0.6404710144927536,77.17769999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
89,2,7,14197,23,0,38,9231.5,15056.0,2012,0,0,0.6404710144927536,79.72851999999997,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
90,1,1,14215,25,0,38,8035.0,17381.0,2012,0,0,0.6404710144927536,73.9702,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
91,2,2,14234,27,0,32,8035.0,14163.0,2012,0,0,0.6404710144927536,72.80236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,5,3,1,5,2,2,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
92,1,1,14263,30,0,28,8035.0,17617.0,2012,0,0,0.6404710144927536,72.03206,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,1,5,2,3,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
93,2,2,14288,33,0,29,8035.0,19393.0,2012,0,0,0.6404710144927536,56.55181999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,5,2,1,5,2,4,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
94,3,3,15152,1,1,32,9231.5,18041.0,2013,0,0,0.6404710144927536,49.23854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
95,0,0,15172,3,1,32,8035.0,13476.0,2013,0,0,0.6404710144927536,60.14544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
96,1,1,15195,5,1,32,8035.0,11117.0,2013,0,0,0.6404710144927536,61.1668,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,5,0,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
97,0,0,15213,7,1,28,8035.0,10010.0,2013,0,0,0.6404710144927536,56.458459999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
98,0,1,15235,9,1,38,9231.5,8993.0,2013,0,0,0.6404710144927536,63.8344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,5,1,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
99,1,1,15258,11,1,32,9231.5,16803.0,2013,0,0,0.6404710144927536,63.24588000000001,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
100,0,2,15273,12,1,38,8035.0,12729.0,2013,0,0,0.6404710144927536,57.1817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
101,1,5,15304,15,1,32,7346.0,8045.0,2013,0,0,0.6404710144927536,63.5377,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
102,0,3,15322,17,1,32,8035.0,12633.0,2013,0,0,0.6404710144927536,68.53224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,5,0,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
103,1,1,15355,20,1,36,9231.5,15151.0,2013,0,0,0.6404710144927536,72.01845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,5,0,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
104,0,2,15369,21,1,38,9231.5,13708.0,2013,0,0,0.6404710144927536,72.60186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,5,0,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
105,1,1,15399,24,1,36,8035.0,9425.0,2013,0,0,0.6404710144927536,75.91412,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
106,2,3,15412,25,1,36,9231.5,18193.0,2013,0,0,0.6404710144927536,77.2424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
107,0,1,15445,28,1,36,9231.5,13440.0,2013,0,0,0.6404710144927536,83.36346999999998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
108,0,3,15455,29,1,36,9231.5,12449.0,2013,0,0,0.6404710144927536,80.74472,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
109,2,1,15489,32,1,36,8035.0,9895.0,2013,0,0,0.6404710144927536,76.53384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
110,0,5,15498,33,1,36,7346.0,6559.0,2013,0,0,0.6404710144927536,74.63871999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
111,1,0,15520,35,1,36,9231.5,12671.0,2013,0,0,0.6404710144927536,71.28768000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
112,1,3,15543,37,1,32,8035.0,9286.0,2013,0,0,0.6404710144927536,64.69775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
113,0,4,15564,39,1,26,8035.0,11402.0,2013,0,1,0.6404710144927536,63.60814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
114,2,3,15587,41,1,28,8035.0,13970.0,2013,0,0,0.6404710144927536,62.47529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,1,5,0,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
115,1,0,15674,1,0,38,7346.0,18438.0,2014,0,1,0.6404710144927536,47.974109999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,3,1,5,2,6,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
116,1,1,15702,4,0,32,9231.5,18301.0,2014,0,0,0.6404710144927536,57.3434,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,5,2,2,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
117,2,0,15721,6,0,32,8035.0,12899.0,2014,0,0,0.6404710144927536,49.39478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,2,1,5,2,1,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
118,1,2,15737,8,0,32,8035.0,11059.0,2014,0,0,0.6404710144927536,56.08192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,5,1,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
119,2,1,15757,10,0,32,8035.0,13845.0,2014,0,0,0.6404710144927536,61.72696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,5,2,2,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
120,0,3,15773,12,0,38,9231.5,12654.0,2014,0,1,0.6404710144927536,58.6975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
121,0,2,15801,15,0,38,8035.0,11373.0,2014,0,1,0.6404710144927536,73.96758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
122,0,4,15809,16,0,38,9231.5,10898.0,2014,0,0,0.6404710144927536,79.4361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
123,0,2,15828,18,0,36,7346.0,,2014,0,0,0.6404710144927536,76.89518000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,5,2,1,5,2,1,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
124,1,0,15845,20,0,36,8035.0,,2014,0,0,0.6404710144927536,81.11446000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
125,0,5,15861,22,0,36,9231.5,,2014,0,0,0.6404710144927536,73.56361,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
126,0,2,15880,24,0,32,8035.0,,2014,0,0,0.6404710144927536,68.40768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,1,5,2,1,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
127,1,4,15897,26,0,36,9231.5,,2014,0,0,0.6404710144927536,71.02295,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
128,1,2,15932,30,0,38,9231.5,,2014,0,0,0.6404710144927536,65.89034000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,6,2,1,5,2,3,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
129,1,1,15942,31,0,26,8035.0,,2014,0,0,0.6404710144927536,68.3039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
130,1,3,15963,33,0,28,9231.5,,2014,0,1,0.6404710144927536,63.7646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,1,5,2,0,1775.0468338011651,745.3624346574155,248.4692552341704,22.12046911017271,924.84689537692
131,0,1,13997,1,0,28,8035.0,29603.0,2012,0,1,0.3298841860465116,53.966719999999995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,4,1,13,2,4,6954.80419661573,4137.401067361617,2555.276947819363,1751.9922314035712,1199.0150434894013
132,0,2,14013,3,0,26,8035.0,14349.0,2012,0,0,0.3298841860465116,52.6024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,3,1,13,2,3,6954.80419661573,4137.401067361617,2555.276947819363,1751.9922314035712,1199.0150434894013
133,1,4,14037,5,0,38,9231.5,12318.0,2012,0,1,0.3298841860465116,40.74416,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,13,2,2,6954.80419661573,4137.401067361617,2555.276947819363,1751.9922314035712,1199.0150434894013
134,1,1,14051,7,0,28,8035.0,11123.0,2012,0,1,0.3298841860465116,65.92965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,13,2,1,6954.80419661573,4137.401067361617,2555.276947819363,1751.9922314035712,1199.0150434894013
135,1,0,14069,9,0,32,8035.0,17826.0,2012,0,1,0.3298841860465116,66.22035,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,1,13,2,0,6954.80419661573,4137.401067361617,2555.276947819363,1751.9922314035712,1199.0150434894013
136,3,1,14088,11,0,30,9231.5,12073.0,2012,0,0,0.3298841860465116,65.7826,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,3,1,13,2,1,6954.80419661573,4137.401067361617,2555.276947819363,1751.9922314035712,1199.0150434894013
137,2,3,14094,12,0,28,8035.0,12613.0,2012,0,1,0.3298841860465116,68.48481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,13,2,1,6954.80419661573,4137.401067361617,2555.276947819363,1751.9922314035712,1199.0150434894013
138,0,0,14124,15,0,37,8035.0,15304.0,2012,0,0,0.3298841860465116,69.98255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,1,13,2,0,6954.80419661573,4137.401067361617,2555.276947819363,1751.9922314035712,1199.0150434894013
139,0,2,14146,17,0,38,9231.5,12769.0,2012,0,0,0.3298841860465116,69.4427,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,1,13,2,2,6954.80419661573,4137.401067361617,2555.276947819363,1751.9922314035712,1199.0150434894013
